X,Y,objectid,feature_id,elev_in_m,elev_in_ft,map_name,feature_name,feature_class,state_alpha,state_numeric,county_name,county_numeric,primary_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec,date_created,date_edited
-159.406178270563998,21.902105477152805,359,358655,18,59,Lihue,Aweoweonui,Basin,HI,15,Kauai,7,215407N,1592423W,21.9020789,-159.4062567,,,,,1981-02-06T00:00:00.000Z,2012-06-26T00:00:00.000Z
-155.85020576613303,19.019716157306856,360,358656,1,3,Pohue Bay,ʻĀwili Point,Cape,HI,15,Hawaii,1,190111N,1555101W,19.0196389,-155.850243,,,,,2003-09-30T00:00:00.000Z,2013-01-14T00:00:00.000Z
-155.717221845614176,20.156134762533252,361,358657,737,2418,Honokane,ʻĀwini,Civil,HI,15,Hawaii,1,200922N,1554302W,20.1561111,-155.7172222,,,,,2003-09-30T00:00:00.000Z,
-159.637015070719571,22.100291251759209,362,358658,693,2274,Waimea Canyon,ʻĀwini Falls,Falls,HI,15,Kauai,7,220601N,1593813W,22.100215,-159.6370014,,,,,2003-09-30T00:00:00.000Z,2011-04-18T00:00:00.000Z
-159.64147069545163,22.100901637084451,363,358659,416,1365,Waimea Canyon,ʻĀwini Stream,Stream,HI,15,Kauai,7,220603N,1593830W,22.1008099,-159.6415401,220626N,1593746W,22.107172,-159.629352,2003-09-30T00:00:00.000Z,2012-08-22T00:00:00.000Z
-155.725706035619822,20.200325008523592,364,358660,107,351,Honokane,ʻĀwini Trail,Trail,HI,15,Hawaii,1,201201N,1554333W,20.2002778,-155.7258333,,,,,2003-09-30T00:00:00.000Z,
-155.729184464858378,20.136298122202067,365,358661,563,1847,Honokane,ʻĀwini Weir,Dam,HI,15,Hawaii,1,200810N,1554345W,20.1361492,-155.7292489,,,,,2003-09-30T00:00:00.000Z,2012-01-04T00:00:00.000Z
-156.494389080765927,20.893932062147801,366,358662,50,164,Wailuku,Henry Perrine Baldwin High School,School,HI,15,Maui,9,205338N,1562940W,20.8938889,-156.4944444,,,,,2003-09-30T00:00:00.000Z,2010-12-13T00:00:00.000Z
-156.348329248487886,20.890331503684784,367,358663,201,659,Paia,Baldwin Memorial Home,Locale,HI,15,Maui,9,205325N,1562054W,20.8902778,-156.3483333,,,,,1981-02-06T00:00:00.000Z,
-159.616385998392445,21.908088763212838,368,358664,30,98,Hanapepe,Baldwin Monument,Park,HI,15,Kauai,7,215429N,1593659W,21.9080556,-159.6163889,,,,,1981-02-06T00:00:00.000Z,
-156.456912635641572,20.85950794871491,369,358665,28,92,Paia,Baldwin Park,Park,HI,15,Maui,9,205134N,1562725W,20.8594444,-156.4569444,,,,,1981-02-06T00:00:00.000Z,
-158.106014754044395,21.296339453874676,370,358666,1,3,Ewa,Kalaeloa,Cape,HI,15,Honolulu,3,211746N,1580622W,21.2962069,-158.1060344,,,,,2003-09-30T00:00:00.000Z,2019-02-19T00:00:00.000Z
-158.082089055660958,21.32209633167469,371,358667,15,49,Ewa,Barbers Point Elementary School,School,HI,15,Honolulu,3,211919N,1580456W,21.3220772,-158.0820932,,,,,2003-09-30T00:00:00.000Z,2018-05-02T00:00:00.000Z
-158.229305232707304,21.516310330866197,372,358668,1,3,Kaena,ʻŌhikilolo,Beach,HI,15,Honolulu,3,213059N,1581345W,21.5163231,-158.2293034,,,,,1981-02-06T00:00:00.000Z,2018-09-03T00:00:00.000Z
-157.815183494177404,21.413710040086343,373,358669,57,187,Kaneohe,Baskerville Spring,Spring,HI,15,Honolulu,3,212449N,1574855W,21.4136545,-157.8152591,,,,,1981-02-06T00:00:00.000Z,2011-04-18T00:00:00.000Z
-156.539617189955806,20.886485536751771,374,358670,352,1155,Wailuku,Battle of Kepaniwai Historical Marker,Park,HI,15,Maui,9,205311N,1563223W,20.8863889,-156.5397222,,,,,1981-02-06T00:00:00.000Z,
-155.245483315993852,19.996710254138986,375,358671,0,0,Papaaloa,Beach Park,Park,HI,15,Hawaii,1,195948N,1551444W,19.9966667,-155.2455556,,,,,1981-02-06T00:00:00.000Z,
-155.854978571863711,20.082097555098755,376,358672,108,354,Kawaihae,Beach Trail,Trail,HI,15,Hawaii,1,200455N,1555118W,20.0819444,-155.855,,,,,1981-02-06T00:00:00.000Z,
-159.349474111365794,22.048897100232708,377,358673,20,66,Kapaa,Bellstone,Pillar,HI,15,Kauai,7,220256N,1592058W,22.0487717,-159.3494582,,,,,1981-02-06T00:00:00.000Z,2012-06-11T00:00:00.000Z
-159.642691084431704,22.136485599181878,378,358674,1144,3753,Haena,Berry Flat Trail,Trail,HI,15,Kauai,7,220811N,1593834W,22.1363889,-159.6427778,,,,,1981-02-06T00:00:00.000Z,
-155.811575653429543,19.40191711325398,379,358675,1423,4669,Kaunene,Big Hill Camp,Locale,HI,15,Hawaii,1,192407N,1554842W,19.4019444,-155.8116667,,,,,1981-02-06T00:00:00.000Z,
-156.106076282337199,20.813120841131887,380,358676,230,755,Nahiku,Big Spring,Spring,HI,15,Maui,9,204847N,1560622W,20.8130228,-156.1061431,,,,,1981-02-06T00:00:00.000Z,2011-04-18T00:00:00.000Z
-159.342515899342175,22.052498209879211,381,358677,19,62,Kapaa,Birthstone Heiau,Locale,HI,15,Kauai,7,220309N,1592033W,22.0525,-159.3425,,,,,1981-02-06T00:00:00.000Z,
-157.873593797378021,21.336134509778095,382,358678,28,92,Honolulu,Bernice Pauahi Bishop Museum,Building,HI,15,Honolulu,3,212010N,1575225W,21.3361111,-157.8736111,,,,,2003-09-30T00:00:00.000Z,2010-12-13T00:00:00.000Z
-157.968503064696591,21.331495856614374,383,358679,1,3,Pearl Harbor,Bishop Point,Cape,HI,15,Honolulu,3,211953N,1575807W,21.3314844,-157.9684961,,,,,1981-02-06T00:00:00.000Z,2012-10-19T00:00:00.000Z
-155.0626778954786,19.741525309338289,384,358680,0,0,Hilo,Blonde Reef,Bar,HI,15,Hawaii,1,194429N,1550346W,19.7413993,-155.0626659,,,,,1981-02-06T00:00:00.000Z,2013-01-09T00:00:00.000Z
-155.130487491775199,19.71527945090908,385,358681,211,692,Piihonua,Boiling Pots,Lake,HI,15,Hawaii,1,194255N,1550750W,19.7153436,-155.130558,,,,,1981-02-06T00:00:00.000Z,2012-11-27T00:00:00.000Z
-155.798887703085683,20.212288263368237,386,358682,270,886,Hawi,Bond Number 1 Tunnel,Tunnel,HI,15,Hawaii,1,201244N,1554756W,20.2122222,-155.7988889,,,,,1981-02-06T00:00:00.000Z,
-155.799681090417437,20.202888666652608,387,358683,405,1329,Hawi,Bond Number 2 Tunnel,Tunnel,HI,15,Hawaii,1,201210N,1554759W,20.2027778,-155.7997222,,,,,1981-02-06T00:00:00.000Z,
-157.846006013066273,21.323744392590399,388,358684,54,177,Honolulu,Booth Playground,Park,HI,15,Honolulu,3,211925N,1575046W,21.3236111,-157.8461111,,,,,2003-09-30T00:00:00.000Z,
-157.825193120615012,21.332899647679387,389,358685,215,705,Honolulu,Booth Spring,Spring,HI,15,Honolulu,3,211959N,1574931W,21.3329585,-157.8252447,,,,,1981-02-06T00:00:00.000Z,2011-04-18T00:00:00.000Z
-157.996090692196987,21.560133228821758,390,358686,352,1155,Hauula,Bryans Mountain House,Locale,HI,15,Honolulu,3,213336N,1575946W,21.56,-157.9961111,,,,,1981-02-06T00:00:00.000Z,
-155.95879276025758,19.550110423232578,391,358687,9,30,Kealakekua,Lekeleke Burial Grounds,Cemetery,HI,15,Hawaii,1,193300N,1555732W,19.5501178,-155.9588783,,,,,1981-02-06T00:00:00.000Z,2018-05-18T00:00:00.000Z
-157.835508119661682,21.433912644072823,392,358688,62,203,Kaneohe,Byodo-In Temple,Church,HI,15,Honolulu,3,212602N,1575008W,21.4338889,-157.8355556,,,,,1981-02-06T00:00:00.000Z,
-155.257986278207056,19.412483499031264,393,358689,1103,3619,Kilauea Crater,Byron Ledge,Bench,HI,15,Hawaii,1,192445N,1551529W,19.4125461,-155.258038,,,,,1981-02-06T00:00:00.000Z,2013-01-14T00:00:00.000Z
-157.850095352757819,21.324537848783244,394,358690,46,151,Honolulu,Oʻahu Cemetery and Crematory,Cemetery,HI,15,Honolulu,3,211928N,1575100W,21.3244003,-157.850129,,,,,2003-09-30T00:00:00.000Z,2019-02-11T00:00:00.000Z
-155.55999618428288,20.117925414237813,395,358691,213,699,Kukuihaele,Camp One Hundred Six,Locale,HI,15,Hawaii,1,200704N,1553336W,20.1177778,-155.56,,,,,1981-02-06T00:00:00.000Z,
-155.539427392774883,20.109685622875656,396,358692,208,682,Kukuihaele,Camp One Hundred Nine,Locale,HI,15,Hawaii,1,200635N,1553222W,20.1097222,-155.5394444,,,,,1981-02-06T00:00:00.000Z,
-155.848510223114118,20.242501005764503,397,358693,165,541,Hawi,Camp Seventeen,Locale,HI,15,Hawaii,1,201433N,1555055W,20.2425,-155.8486111,,,,,1981-02-06T00:00:00.000Z,
-155.828917679639176,20.243721824071852,398,358694,140,459,Hawi,Camp Five,Locale,HI,15,Hawaii,1,201437N,1554944W,20.2436111,-155.8288889,,,,,1981-02-06T00:00:00.000Z,
-158.226924506159094,21.58173986612162,399,358695,0,0,Kaena,Camp Erdman,Locale,HI,15,Honolulu,3,213454N,1581337W,21.5816667,-158.2269444,,,,,1981-02-06T00:00:00.000Z,
-155.090570183117165,19.681100278520681,400,358696,138,453,Hilo,Camp Four,Locale,HI,15,Hawaii,1,194052N,1550526W,19.6811111,-155.0905556,,,,,1981-02-06T00:00:00.000Z,
-156.436099017236558,20.814524613395317,401,358697,82,269,Puu O Kali,Camp K-Three,Locale,HI,15,Maui,9,204852N,1562610W,20.8144444,-156.4361111,,,,,1981-02-06T00:00:00.000Z,
-158.230525561131884,21.58210607978932,402,358698,0,0,Kaena,Camp Kaʻena,Locale,HI,15,Honolulu,3,213455N,1581350W,21.5819444,-158.2305556,,,,,2003-09-30T00:00:00.000Z,
-159.491385133610009,21.890936180941239,403,358699,36,118,Koloa,Camp Number Eighteen,Locale,HI,15,Kauai,7,215327N,1592929W,21.8908333,-159.4913889,,,,,1981-02-06T00:00:00.000Z,
-159.569693826915511,21.908698566273276,404,358700,62,203,Hanapepe,Camp Number Two,Locale,HI,15,Kauai,7,215431N,1593411W,21.9086111,-159.5697222,,,,,1981-02-06T00:00:00.000Z,
-159.567496549156203,21.91089583935721,405,358701,73,239,Hanapepe,Camp Number Three,Locale,HI,15,Kauai,7,215439N,1593403W,21.9108333,-159.5675,,,,,1981-02-06T00:00:00.000Z,
-159.560294356766661,21.90808809396918,406,358702,84,276,Hanapepe,Camp Number Six,Locale,HI,15,Kauai,7,215429N,1593337W,21.9080556,-159.5602778,,,,,1981-02-06T00:00:00.000Z,
-159.554373913569492,21.913703343264597,407,358703,123,404,Hanapepe,Camp Number Seven,Locale,HI,15,Kauai,7,215449N,1593316W,21.9136111,-159.5544444,,,,,1981-02-06T00:00:00.000Z,
-158.020199341651022,21.658704932810608,408,358704,140,459,Kahuku,Camp Paumalū,Locale,HI,15,Honolulu,3,213931N,1580113W,21.6586111,-158.0202778,,,,,2003-09-30T00:00:00.000Z,
-158.02831698247951,21.646131707429028,409,358705,269,883,Waimea,Camp Pūpūkea,Locale,HI,15,Honolulu,3,213846N,1580142W,21.6461111,-158.0283333,,,,,2003-09-30T00:00:00.000Z,
-155.105706708623956,19.669686539411451,410,358706,191,627,Hilo,Camp Six,Locale,HI,15,Hawaii,1,194011N,1550621W,19.6697222,-155.1058333,,,,,1981-02-06T00:00:00.000Z,
-155.076410281175811,19.698739578426849,411,358707,38,125,Hilo,Camp Two,Locale,HI,15,Hawaii,1,194155N,1550435W,19.6986111,-155.0763889,,,,,1981-02-06T00:00:00.000Z,
-155.151300517698473,19.721687893949021,412,358708,371,1217,Piihonua,Camp Four,Locale,HI,15,Hawaii,1,194318N,1550905W,19.7216667,-155.1513889,,,,,1981-02-06T00:00:00.000Z,
-155.155817120424416,19.722481297409868,413,358709,408,1339,Piihonua,Camp Five,Locale,HI,15,Hawaii,1,194321N,1550921W,19.7225,-155.1558333,,,,,1981-02-06T00:00:00.000Z,
-158.008175763090804,21.315687766455127,414,358710,4,13,Pearl Harbor,James Campbell High School,School,HI,15,Honolulu,3,211857N,1580030W,21.3157314,-158.0082559,,,,,1981-02-06T00:00:00.000Z,2018-05-02T00:00:00.000Z
-158.171687973551315,21.578138748510309,415,358711,1,3,Kaena,Campbell Ranch,Locale,HI,15,Honolulu,3,213441N,1581018W,21.5780556,-158.1716667,,,,,1981-02-06T00:00:00.000Z,
-157.944272193007208,21.498487755452103,416,358712,342,1122,Waipahu,Canon Dam,Dam,HI,15,Honolulu,3,212955N,1575640W,21.4985406,-157.9443267,,,,,1981-02-06T00:00:00.000Z,2012-09-17T00:00:00.000Z
-156.713819209657771,21.158092872939729,417,358713,84,276,Halawa,Cape Hālawa,Cape,HI,15,Maui,9,210929N,1564250W,21.157952,-156.713817,,,,,2003-09-30T00:00:00.000Z,2012-06-19T00:00:00.000Z
-156.409181876728212,20.586493837439843,418,358714,16,52,Makena,Cape Hanamanioa,Cape,HI,15,Maui,9,203512N,1562433W,20.58655,-156.4092207,,,,,1981-02-06T00:00:00.000Z,2012-10-11T00:00:00.000Z
-156.430910747095368,20.604926558930984,419,358715,18,59,Makena,Cape Kīnaʻu,Cape,HI,15,Maui,9,203618N,1562552W,20.6048686,-156.4309788,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-154.807489470022944,19.515697836148004,420,358716,7,23,Kapoho OE N,Cape Kumukahi,Cape,HI,15,Hawaii,1,193056N,1544827W,19.5156654,-154.8075342,,,,,1981-02-06T00:00:00.000Z,2013-01-14T00:00:00.000Z
-155.921682818494531,19.496887837934555,421,358717,380,1247,Honaunau,Captain Cook,Populated Place,HI,15,Hawaii,1,192949N,1555518W,19.4969444,-155.9216667,,,,,1981-02-06T00:00:00.000Z,2008-04-21T00:00:00.000Z
-157.841672516974427,21.304701459333121,422,358718,12,39,Honolulu,Cartwright Field,Park,HI,15,Honolulu,3,211817N,1575030W,21.3047222,-157.8416667,,,,,1981-02-06T00:00:00.000Z,
-159.348498522812093,21.947088765857178,423,358719,16,52,Lihue,Carter Point,Cape,HI,15,Kauai,7,215650N,1592055W,21.9471057,-159.3484926,,,,,1981-02-06T00:00:00.000Z,2012-06-26T00:00:00.000Z
-155.106378741378876,19.721505307968844,424,358720,83,272,Hilo,Carvalho Park,Park,HI,15,Hawaii,1,194317N,1550623W,19.7213889,-155.1063889,,,,,1981-02-06T00:00:00.000Z,
-157.794004388232935,21.404127534286111,425,358721,22,72,Kaneohe,James B Castle High School,School,HI,15,Honolulu,3,212415N,1574738W,21.4041104,-157.7939767,,,,,2003-09-30T00:00:00.000Z,2018-06-02T00:00:00.000Z
-157.914426248040598,21.57032609134842,426,358722,678,2224,Hauula,Castle Trail,Trail,HI,15,Honolulu,3,213413N,1575452W,21.5702778,-157.9144444,,,,,1981-02-06T00:00:00.000Z,
-157.854306756493486,21.318739520312661,427,358723,18,59,Honolulu,Cathedral Catholic Academy,School,HI,15,Honolulu,3,211907N,1575116W,21.3187458,-157.8544143,,,,,1981-02-06T00:00:00.000Z,2018-05-21T00:00:00.000Z
-156.489200955567469,20.884715649342766,428,358724,49,161,Wailuku,Maui Memorial Medical Center,Hospital,HI,15,Maui,9,205305N,1562921W,20.884623,-156.4892128,,,,,2003-09-30T00:00:00.000Z,2017-07-07T00:00:00.000Z
-157.856809181775105,21.311537385534464,429,358725,9,30,Honolulu,Central Middle School,School,HI,15,Honolulu,3,211841N,1575125W,21.3114819,-157.8568276,,,,,2003-09-30T00:00:00.000Z,2018-05-16T00:00:00.000Z
-155.185294022615466,19.370920193299821,430,358726,948,3110,Makaopuhi Crater,Chain of Craters,Crater,HI,15,Hawaii,1,192215N,1551107W,19.3709116,-155.185318,,,,,1981-02-06T00:00:00.000Z,2013-01-25T00:00:00.000Z
-157.807798119040285,21.290114082055116,431,358727,41,135,Honolulu,Chaminade University of Honolulu,School,HI,15,Honolulu,3,211724N,1574828W,21.2900108,-157.8078164,,,,,2003-09-30T00:00:00.000Z,2018-04-18T00:00:00.000Z
-155.086969571850375,19.718697919787061,432,358728,18,59,Hilo,Chinese Cemetery,Cemetery,HI,15,Hawaii,1,194307N,1550513W,19.718593,-155.086946,,,,,1981-02-06T00:00:00.000Z,2016-08-17T00:00:00.000Z
-157.922910131089878,21.64210340202872,433,358729,3,10,Kahuku,Brigham Young University - Hawaii,School,HI,15,Honolulu,3,213832N,1575522W,21.6420979,-157.9228982,,,,,2003-09-30T00:00:00.000Z,2018-04-17T00:00:00.000Z
-155.455676842045619,19.187322465546842,434,358731,146,479,Pahala,Cinder Hills,Summit,HI,15,Hawaii,1,191114N,1552721W,19.1873328,-155.455697,,,,,1981-02-06T00:00:00.000Z,2017-10-13T00:00:00.000Z
-155.899587759718514,19.409119123469178,435,358732,52,171,Honaunau,Pu‘uhonua O Hōnaunau National Historical Park,Park,HI,15,Hawaii,1,192433N,1555359W,19.4090314,-155.8996777,,,,,2003-09-30T00:00:00.000Z,2017-05-23T00:00:00.000Z
-157.775815909781983,21.346937700313418,436,358733,167,548,Honolulu,Clark Tunnel,Tunnel,HI,15,Honolulu,3,212049N,1574633W,21.3469444,-157.7758333,,,,,1981-02-06T00:00:00.000Z,
-155.095575677289901,19.732491744570126,437,358734,29,95,Hilo,Clem Akina Park,Park,HI,15,Hawaii,1,194357N,1550544W,19.7325,-155.0955556,,,,,2003-09-30T00:00:00.000Z,
-155.068598157057522,19.729501336719569,438,358735,0,0,Hilo,Coconut Island,Island,HI,15,Hawaii,1,194346N,1550407W,19.7294444,-155.0686111,,,,,2003-09-30T00:00:00.000Z,2007-12-26T00:00:00.000Z
-155.086298285419389,19.72693766073284,439,358736,0,0,Hilo,Coconut Point,Cape,HI,15,Hawaii,1,194337N,1550511W,19.7268773,-155.0862908,,,,,2003-09-30T00:00:00.000Z,2013-01-14T00:00:00.000Z
-156.41461466679138,20.893688217837944,440,358737,23,75,Paia,Cod Fish Village (historical),Populated Place,HI,15,Maui,9,205337N,1562453W,20.8936169,-156.4147139,,,,,1981-02-06T00:00:00.000Z,2012-10-06T00:00:00.000Z
-155.935781793486797,19.479309620698366,441,358738,2,7,Honaunau,Cook Point,Cape,HI,15,Hawaii,1,192845N,1555609W,19.4792968,-155.9357786,,,,,1981-02-06T00:00:00.000Z,2013-01-14T00:00:00.000Z
-157.779722154035596,21.354322941123264,442,358739,265,869,Honolulu,Cooke Tunnel,Tunnel,HI,15,Honolulu,3,212115N,1574647W,21.3541667,-157.7797222,,,,,1981-02-06T00:00:00.000Z,
-155.936392173064462,19.484314510673954,443,358740,79,259,Honaunau,Cooks Monument,Locale,HI,15,Hawaii,1,192903N,1555611W,19.4841667,-155.9363889,,,,,1981-02-06T00:00:00.000Z,
-157.817685776357308,21.289320626782171,444,358741,10,33,Honolulu,Crane Playground,Park,HI,15,Honolulu,3,211721N,1574904W,21.2891667,-157.8177778,,,,,1981-02-06T00:00:00.000Z,
-159.395187849010256,22.223339255006916,445,358742,172,564,Anahola,Crater Hill,Summit,HI,15,Kauai,7,221324N,1592343W,22.22332,-159.395206,,,,,1981-02-06T00:00:00.000Z,2009-08-19T00:00:00.000Z
-156.23168788966629,20.748118990598211,446,358743,2549,8363,Kilohana,Crater Overlook,Locale,HI,15,Maui,9,204453N,1561354W,20.7480556,-156.2316667,,,,,1981-02-06T00:00:00.000Z,
-156.667122890972934,20.89490815228416,447,358744,118,387,Lahaina,Crater Reservoir,Reservoir,HI,15,Maui,9,205341N,1564002W,20.8947796,-156.6671097,,,,,1981-02-06T00:00:00.000Z,2012-11-14T00:00:00.000Z
-155.264394942860662,19.401680285566897,448,358745,1058,3471,Kilauea Crater,Crater Rim Trail,Trail,HI,15,Hawaii,1,192406N,1551552W,19.4016667,-155.2644444,,,,,1981-02-06T00:00:00.000Z,
-156.66272827085271,20.897288571071272,449,358746,176,577,Lahaina,Crater Village,Populated Place,HI,15,Maui,9,205350N,1563946W,20.8972603,-156.6627243,,,,,1981-02-06T00:00:00.000Z,2012-10-06T00:00:00.000Z
-157.994686990527981,21.407301398883526,450,358747,75,246,Waipahu,Crestview,Populated Place,HI,15,Honolulu,3,212426N,1575941W,21.4072479,-157.9947281,,,,,1981-02-06T00:00:00.000Z,2012-10-04T00:00:00.000Z
-157.863584308989914,21.556898359428544,451,358748,143,469,Kahana,Crouching Lion,Summit,HI,15,Honolulu,3,213325N,1575149W,21.556841,-157.8636217,,,,,1981-02-06T00:00:00.000Z,2012-10-22T00:00:00.000Z
-158.174983851358434,21.579298416627214,452,358749,1,3,Kaena,Crowbar Ranch,Locale,HI,15,Honolulu,3,213445N,1581030W,21.5791667,-158.175,,,,,1981-02-06T00:00:00.000Z,
-157.870481016408718,21.333937247794577,453,358750,25,82,Honolulu,Damien Memorial High School,School,HI,15,Honolulu,3,212002N,1575214W,21.3338889,-157.8705556,,,,,2003-09-30T00:00:00.000Z,
-159.374499849928782,21.989081656905412,454,358751,75,246,Lihue,De Mello Reservoir,Reservoir,HI,15,Kauai,7,215921N,1592228W,21.9891609,-159.3744825,,,,,1981-02-06T00:00:00.000Z,2015-06-18T00:00:00.000Z
-155.117487018372657,19.713936830240204,455,358752,167,548,Hilo,De Silva Elementary School,School,HI,15,Hawaii,1,194250N,1550703W,19.7138889,-155.1175,,,,,2003-09-30T00:00:00.000Z,
-155.255789031156695,19.412300430564052,456,358753,1120,3674,Kilauea Crater,Devastation Trail,Trail,HI,15,Hawaii,1,192444N,1551521W,19.4122222,-155.2558333,,,,,1981-02-06T00:00:00.000Z,
-155.803886132953892,19.584474222721482,457,358754,1493,4898,Puulehua,Devil Country,Area,HI,15,Hawaii,1,193504N,1554814W,19.584444,-155.803917,,,,,1981-02-06T00:00:00.000Z,2012-09-21T00:00:00.000Z
-155.237112497592079,19.377694173886713,458,358755,1030,3379,Volcano,Devils Throat,Crater,HI,15,Hawaii,1,192239N,1551414W,19.3776119,-155.2371168,,,,,1981-02-06T00:00:00.000Z,2013-01-25T00:00:00.000Z
-155.515370163892044,19.519291153290411,459,358756,3476,11404,Kokoolau,Dewey Cone,Summit,HI,15,Hawaii,1,193109N,1553056W,19.519181,-155.5154512,,,,,1981-02-06T00:00:00.000Z,2017-10-13T00:00:00.000Z
-157.804685300162532,21.261305543476343,460,358757,89,292,Honolulu,Diamond Head,Summit,HI,15,Honolulu,3,211541N,1574817W,21.261301,-157.8047419,,,,,1981-02-06T00:00:00.000Z,2012-10-22T00:00:00.000Z
-157.807981183802497,21.258497931184731,461,358758,111,364,Honolulu,Diamond Head Beach Park,Park,HI,15,Honolulu,3,211530N,1574829W,21.2583333,-157.8080556,,,,,1981-02-06T00:00:00.000Z,
-157.81860128442483,21.275892918166242,462,358759,0,0,Honolulu,Hawaii School for the Deaf and Blind,School,HI,15,Honolulu,3,211633N,1574907W,21.2758333,-157.8186111,,,,,2003-09-30T00:00:00.000Z,
-157.815000213370979,21.267286976848347,463,358760,7,23,Honolulu,Diamond Head State Monument,Park,HI,15,Honolulu,3,211602N,1574854W,21.2672222,-157.815,,,,,1981-02-06T00:00:00.000Z,
-158.171688008866255,21.570143157701317,464,358761,10,33,Kaena,Dillingham Ranch,Locale,HI,15,Honolulu,3,213412N,1581018W,21.57,-158.1716667,,,,,1981-02-06T00:00:00.000Z,
-155.972098987672041,19.594482964572741,465,358762,0,0,Kealakekua,Disappearing Sands Beach,Beach,HI,15,Hawaii,1,193540N,1555820W,19.5945663,-155.9721762,,,,,1981-02-06T00:00:00.000Z,2013-04-04T00:00:00.000Z
-155.341305353476855,19.89148598540541,466,358763,1849,6066,Keanakolu,Doctor David Douglas Historical Monument,Park,HI,15,Hawaii,1,195329N,1552029W,19.8913889,-155.3413889,,,,,2003-09-30T00:00:00.000Z,
-157.853879506007843,21.311720490229902,467,358764,11,36,Honolulu,Dole Playground,Park,HI,15,Honolulu,3,211842N,1575114W,21.3116667,-157.8538889,,,,,1981-02-06T00:00:00.000Z,
-157.873593803165363,21.345717011878261,468,358765,81,266,Honolulu,Dole Middle School,School,HI,15,Honolulu,3,212044N,1575225W,21.3455556,-157.8736111,,,,,2003-09-30T00:00:00.000Z,
-158.145809358619488,21.534742803917826,469,358766,468,1535,Haleiwa,Dupont Trail,Trail,HI,15,Honolulu,3,213205N,1580845W,21.5347222,-158.1458333,,,,,1981-02-06T00:00:00.000Z,
-158.007199204386893,21.315687767899419,470,358767,3,10,Pearl Harbor,ʻEwa Beach,Populated Place,HI,15,Honolulu,3,211856N,1580026W,21.3155556,-158.0072222,,,,,2003-09-30T00:00:00.000Z,2008-04-21T00:00:00.000Z
-157.994076696388987,21.317335725814704,471,358768,2,7,Pearl Harbor,ʻEwa Beach Park,Park,HI,15,Honolulu,3,211902N,1575939W,21.3172222,-157.9941667,,,,,2003-09-30T00:00:00.000Z,
-155.770078791448299,20.220528300228381,472,358769,95,312,Hawi,East Branch Hālawa Gulch,Valley,HI,15,Hawaii,1,201314N,1554612W,20.2204235,-155.7700617,201208N,1554629W,20.202359,-155.774746,1981-02-06T00:00:00.000Z,2018-08-25T00:00:00.000Z
-155.717893467104318,20.183723077686203,473,358770,55,180,Honokane,East Branch Honokāne Iki Stream,Stream,HI,15,Hawaii,1,201101N,1554305W,20.1837062,-155.7179511,200739N,1554300W,20.127390,-155.716803,2003-09-30T00:00:00.000Z,2013-03-26T00:00:00.000Z
