objectid,name,own,tmk,type,createdby,agency,publishdate,featureuid,createdate,modifieddate,modifiedby,deliverydate,sourceid,severity,comments,st_areashape,st_lengthshape
862,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{8B2928C5-A945-48C3-86E7-0166FDCE3045},,,,2016-09-13T00:00:00.000Z,,,,1447.37379662428,0
868,Kapiolani Regional Park,City,31030002,regional/cultural, , ,1899-12-30T00:00:00.000Z,{EB151B47-B32B-4E59-B967-1A34E9898F42},,,,2016-09-13T00:00:00.000Z,,,,4926.79929318952,0
869,Kapiolani Regional Park,City,31030001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{DFCE4456-1E5B-425F-B022-B63A5A8FBD50},,,,2016-09-13T00:00:00.000Z,,,,5051.1680972001,0
872,Kokee Beach Right-Of-Way,City,39026002,road, , ,1899-12-30T00:00:00.000Z,{9020EA33-50E2-452F-A405-219348FE680C},,,,2016-09-13T00:00:00.000Z,,,,3277.4051485268,0
873,Kapiolani Regional Park,State,31031005,regional/cultural, , ,1899-12-30T00:00:00.000Z,{743E7981-218C-45A7-9AC1-CD18E5C48836},,,,2016-09-13T00:00:00.000Z,,,,3145.11434365044,0
874,Koko Head Regional Park,City,39012004,regional/cultural, , ,1899-12-30T00:00:00.000Z,{6D56B460-C15F-4636-B5BE-96FA17C6C062},,,,2016-09-13T00:00:00.000Z,,,,25658.9152649737,0
875,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{34D96235-BB69-474D-A428-99C763A59D0F},,,,2016-09-13T00:00:00.000Z,,,,1286.50135596317,0
876,Hanauma Bay Nature Preserve,Other,39012005,nature pres/marsh, , ,1899-12-30T00:00:00.000Z,{77C4A6DB-09E2-4133-B7AB-C3D57F842C1A},,,,2016-09-13T00:00:00.000Z,,,,227.16787820857,0
877,Kapiolani Regional Park,City,31026016,regional/cultural, , ,1899-12-30T00:00:00.000Z,{25AD7AAE-D90B-44AF-8EF0-A521E5AD46B7},,,,2016-09-13T00:00:00.000Z,,,,511.274537484674,0
878,Kapiolani Regional Park,City,31026015,regional/cultural, , ,1899-12-30T00:00:00.000Z,{CB26E6AA-C56E-4398-9B85-6C4535A5A133},,,,2016-09-13T00:00:00.000Z,,,,471.4103218153,0
879,Kapiolani Regional Park,State,31031004,regional/cultural, , ,1899-12-30T00:00:00.000Z,{0F166A81-7DF2-49A4-B811-365B5C5F938B},,,,2016-09-13T00:00:00.000Z,,,,10486.1865835831,0
880,Kapiolani Regional Park,City,31026026,regional/cultural, , ,1899-12-30T00:00:00.000Z,{20A29204-EA14-4B7E-A7BE-3FAD05FF589A},,,,2016-09-13T00:00:00.000Z,,,,505.752437455993,0
881,Kapiolani Regional Park,City,31026027,regional/cultural, , ,1899-12-30T00:00:00.000Z,{E30EC7F3-0641-4470-82F7-F721CD3AAE21},,,,2016-09-13T00:00:00.000Z,,,,500.586846798717,0
882,Kapiolani Regional Park,City,31026024,regional/cultural, , ,1899-12-30T00:00:00.000Z,{2E18EDEE-082E-4E8C-8026-4743C37871FC},,,,2016-09-13T00:00:00.000Z,,,,367.006574976887,0
883,Kapiolani Regional Park,City,31026022,regional/cultural, , ,1899-12-30T00:00:00.000Z,{6663B22F-B7B7-4568-B8DA-7FBF00E3F5B2},,,,2016-09-13T00:00:00.000Z,,,,470.941268645024,0
884,Kapiolani Regional Park,City,31026020,regional/cultural, , ,1899-12-30T00:00:00.000Z,{597C15BB-5F38-4807-9EFF-7A4EC77280C7},,,,2016-09-13T00:00:00.000Z,,,,956.136906158506,0
885,Kahala Avenue at Koloa Street C,Other,35006032,road, , ,1899-12-30T00:00:00.000Z,{0900FD27-7608-4BBF-AD07-5297C05DC7D5},,,,2016-09-13T00:00:00.000Z,,,,695.122712477291,0
886,doughnut,doughnut,,null, , ,1899-12-30T00:00:00.000Z,{453603C7-A60B-4423-89D0-8C70D04D7740},,,,2016-09-13T00:00:00.000Z,,,,465.364024958644,0
887,Kapiolani Regional Park,City,31028029,regional/cultural, , ,1899-12-30T00:00:00.000Z,{B51C3EEF-5000-481A-AF79-6A171D46055A},,,,2016-09-13T00:00:00.000Z,,,,1945.88487783793,0
888,Kapiolani Regional Park,City,31026011,regional/cultural, , ,1899-12-30T00:00:00.000Z,{789D96A0-6317-4327-8A32-C2345F1AE911},,,,2016-09-13T00:00:00.000Z,,,,468.223487457796,0
889,Kapiolani Regional Park,City,31028018,regional/cultural, , ,1899-12-30T00:00:00.000Z,{45C360DF-9C5A-4F60-BF5D-2BD97E1E1E91},,,,2016-09-13T00:00:00.000Z,,,,1830.73448723984,0
890,Kahala Avenue at Koloa Street A,Other,35005076,road, , ,1899-12-30T00:00:00.000Z,{B3F6475A-9D01-4A84-BF8F-AEE884F39003},,,,2016-09-13T00:00:00.000Z,,,,660.642174935633,0
891,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{EEE7BB93-73F5-4016-B681-EFBCFCC8E86D},,,,2016-09-13T00:00:00.000Z,,,,2019.52022485728,0
892,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{EC37ECFF-4723-43B8-B0A2-7A1C5A2C6DD9},,,,2016-09-13T00:00:00.000Z,,,,5531.30740248274,0
893,Kahala Avenue at Koloa Street B,Other,35005073,road, , ,1899-12-30T00:00:00.000Z,{101C2F60-5225-4D2C-BC8F-9B7D8DE276CF},,,,2016-09-13T00:00:00.000Z,,,,579.845740514172,0
894,Kapiolani Regional Park,State,31031003,regional/cultural, , ,1899-12-30T00:00:00.000Z,{BA15135B-1C68-476E-A879-0E868BFB878B},,,,2016-09-13T00:00:00.000Z,,,,12214.1218487387,0
895,Kapiolani Regional Park,State,31031003,regional/cultural, , ,1899-12-30T00:00:00.000Z,{E4AE1BCF-9D77-46A8-968C-684B0608DC0F},,,,2016-09-13T00:00:00.000Z,,,,9391.50165912197,0
896,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{D28D9237-2B42-4B82-82FB-961AAB794FC7},,,,2016-09-13T00:00:00.000Z,,,,12389.2128328022,0
897,Kapiolani Regional Park,City,31031009,regional/cultural, , ,1899-12-30T00:00:00.000Z,{59C74D6E-F342-486E-A60C-805975503489},,,,2016-09-13T00:00:00.000Z,,,,4054.81763076021,0
898,Kahala Avenue at Hunakai Street,Other,35004053,road, , ,1899-12-30T00:00:00.000Z,{4FE4DF6C-43E5-4A2C-ABEA-10F9FBA521D2},,,,2016-09-13T00:00:00.000Z,,,,362.24190305514,0
961,Kalama Park,State,39005052,, , ,1899-12-30T00:00:00.000Z,{95900862-35BD-4A02-92DA-F2867CF8E20B},,,,2016-09-13T00:00:00.000Z,,,,131519.580768805,0
899,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{088A01C4-1E88-426E-962E-66CA4AF54255},,,,2016-09-13T00:00:00.000Z,,,,813.36179050532,0
900,Kapiolani Regional Park,State,31043007,regional/cultural, , ,1899-12-30T00:00:00.000Z,{4EB2CCE8-C0EE-480C-A5E0-68B72FB16534},,,,2016-09-13T00:00:00.000Z,,,,6481.01220854219,0
901,Hanapepe Loop,City,39028025,road, , ,1899-12-30T00:00:00.000Z,{47D16F11-29FE-4ADF-8BB3-7CEB81CE2304},,,,2016-09-13T00:00:00.000Z,,,,167.715918865153,0
902,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{5CCD43F6-2CBA-48C4-A3F8-C019CC120127},,,,2016-09-13T00:00:00.000Z,,,,31620.3389406746,0
903,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{7EA210FE-2854-491E-A81C-22F823636305},,,,2016-09-13T00:00:00.000Z,,,,2443.75528408967,0
962,Kamaole Beach Park No. 1,State,39005030,beach, , ,1899-12-30T00:00:00.000Z,{135BC256-8491-4E5D-848B-B220813F0B43},,,,2016-09-13T00:00:00.000Z,,,,14193.6012144007,0
904,Koko Kai Beach Right-Of-Way,City,39028019,road, , ,1899-12-30T00:00:00.000Z,{D9072B1C-DA7E-4CEC-A7F9-0AE968DAACC0},,,,2016-09-13T00:00:00.000Z,,,,2722.73789171292,0
905,Kahala Avenue at Kala Place,Other,35003041,road, , ,1899-12-30T00:00:00.000Z,{59461429-CB0C-4DFE-B403-5CAA0288DA3C},,,,2016-09-13T00:00:00.000Z,,,,310.608774998109,0
906,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{9DB62DB6-989D-4DF6-BC26-3CED90BC25B0},,,,2016-09-13T00:00:00.000Z,,,,1028.38722487089,0
907,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{E796D72F-066F-4262-A8DF-A0D30FB84F13},,,,2016-09-13T00:00:00.000Z,,,,13766.4696670704,0
908,Lumahai Street,City,39013034,road, , ,1899-12-30T00:00:00.000Z,{A42206CB-DD6A-4A7F-912C-861325B3C5B9},,,,2016-09-13T00:00:00.000Z,,,,264.869671933039,0
909,Kahala Avenue at Elepaio Street,Other,35003039,road, , ,1899-12-30T00:00:00.000Z,{CD4283C4-D2D9-4ECD-8125-62BE59C8E2A9},,,,2016-09-13T00:00:00.000Z,,,,290.673303034826,0
910,Fort Ruger Mini Park,State,31047003,mini, , ,1899-12-30T00:00:00.000Z,{6C4AEBA9-0645-46DC-A8AE-499515FD4F6F},,,,2016-09-13T00:00:00.000Z,,,,13116.7227537458,0
911,Kapiolani Regional Park,State,31043001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{7BF1D193-FCA4-4A1B-8BB5-827E60E30F72},,,,2016-09-13T00:00:00.000Z,,,,344.27959684608,0
912,Makalei Beach Park,City,31036007,beach, , ,1899-12-30T00:00:00.000Z,{5EFB4981-B3A7-48DB-8EF4-2BF56EE4FB62},,,,2016-09-13T00:00:00.000Z,,,,2096.44122484364,0
913,Makalei Beach Park,Other,31036014,beach, , ,1899-12-30T00:00:00.000Z,{2E297765-2624-483B-9C74-B61E333DC28F},,,,2016-09-13T00:00:00.000Z,,,,75.3106031117613,0
914,Makalei Beach Park,City,31036013,beach, , ,1899-12-30T00:00:00.000Z,{82D5D281-64ED-497E-9E93-DA7830D35CDA},,,,2016-09-13T00:00:00.000Z,,,,778.339109275473,0
915,Leahi Beach Park,City,31036001,beach, , ,1899-12-30T00:00:00.000Z,{4D6349DF-0F24-4801-8793-59D120A88208},,,,2016-09-13T00:00:00.000Z,,,,5199.57057136085,0
916,Kuilei Cliffs Beach Park,State,31042002,beach, , ,1899-12-30T00:00:00.000Z,{BCE5D23A-2AB9-45A0-A88D-BAA8D57C24E1},,,,2016-09-13T00:00:00.000Z,,,,39730.1871865291,0
917,Diamond Head Beach Park,State,31042004,beach, , ,1899-12-30T00:00:00.000Z,{29BCECA3-8F4B-4643-A66A-7D9A5AA516E9},,,,2016-09-13T00:00:00.000Z,,,,4221.29633086433,0
918,Kuilei Cliffs Beach Park,State,31038029,beach, , ,1899-12-30T00:00:00.000Z,{EA9EC08B-BAD6-47C3-B02A-9CA52C33E873},,,,2016-09-13T00:00:00.000Z,,,,1064.78428105172,0
919,Kaikoo Place,City,31041026,road, , ,1899-12-30T00:00:00.000Z,{62437365-A292-419C-A17C-D3002F661F19},,,,2016-09-13T00:00:00.000Z,,,,129.919374957844,0
926,Honokowai Natural Area Reserve,State,,natural area reserve, , ,1899-12-30T00:00:00.000Z,{B3EFACF3-4874-493D-9754-728E730590B0},,,,2016-09-13T00:00:00.000Z,,,,2968466.22644716,0
927,Waiehu Beach Pavilion,State,32013019,beach, , ,1899-12-30T00:00:00.000Z,{E4065694-A269-4FF2-A7CC-61F44EF2CBDC},,,,2016-09-13T00:00:00.000Z,,,,6112.04791723794,0
928,Baldwin Park,private,25005046,, , ,1899-12-30T00:00:00.000Z,{8A60DA1B-7FFD-42AA-9B27-60C41ED8CD10},,,,2016-09-13T00:00:00.000Z,,,,79809.6274033042,0
929,Paukukalo Park,private,33005086,, , ,1899-12-30T00:00:00.000Z,{55E71690-E25A-4408-96F7-6E14F25BB414},,,,2016-09-13T00:00:00.000Z,,,,19402.8827908265,0
930,Kanaha Beach Park,State,38001119,beach, , ,1899-12-30T00:00:00.000Z,{F8785C54-08F7-412C-9E11-C1F7214507EC},,,,2016-09-13T00:00:00.000Z,,,,254826.467019186,0
931,Papohaku Park,County,34030015,, , ,1899-12-30T00:00:00.000Z,{EF991F59-2E64-4F7C-98B4-03BB425691D3},,,,2016-09-13T00:00:00.000Z,,,,35766.8042819584,0
934,West Maui Natural Area Reserve,State,,natural area reserve, , ,1899-12-30T00:00:00.000Z,{28A1E4D3-D127-4D57-AD8F-1AA1CA09DB67},,,,2016-09-13T00:00:00.000Z,,,,7259106.65632307,0
935,park,County,33004043,, , ,1899-12-30T00:00:00.000Z,{37685524-E4DB-4168-91AB-0428DAFC30A5},,,,2016-09-13T00:00:00.000Z,,,,2279.50652500951,0
936,Wailuku War Memorial Center,County,48007055,, , ,1899-12-30T00:00:00.000Z,{323BE051-307B-415F-91BC-F66B800CAC10},,,,2016-09-13T00:00:00.000Z,,,,200358.352679309,0
937,Maui Zoological & Botanical Gardens,County,38007127,, , ,1899-12-30T00:00:00.000Z,{D982471C-F4B0-495C-ACF8-CD27C2293929},,,,2016-09-13T00:00:00.000Z,,,,21564.1554111906,0
938,Wahiku Park,State,45027001,, , ,1899-12-30T00:00:00.000Z,{7D1B5A01-2538-44EC-8D66-5099851DC3C7},,,,2016-09-13T00:00:00.000Z,,,,8850.03792866712,0
942,Kahului Park,County,38007097,, , ,1899-12-30T00:00:00.000Z,{08741C12-D7D3-41BF-9F6C-FD7A015C748A},,,,2016-09-13T00:00:00.000Z,,,,152470.000961886,0
943,Kepaniwai Park,County,33003001,, , ,1899-12-30T00:00:00.000Z,{32FEC4E9-2E30-4EC9-8C64-18A18D039651},,,,2016-09-13T00:00:00.000Z,,,,31513.9655998775,0
944,Kamalii Park,County,38010013,, , ,1899-12-30T00:00:00.000Z,{6DFE17F3-D3E8-4D3E-B311-E16C8A76F14C},,,,2016-09-13T00:00:00.000Z,,,,5672.21583425677,0
945,Iao Valley State Park,State,33003012,, , ,1899-12-30T00:00:00.000Z,{812C9D3B-1203-4561-8C8D-AFCFE1218714},,,,2016-09-13T00:00:00.000Z,,,,26094.3545463301,0
946,Kaumahina State Wayside Park,State,,wayside, , ,1899-12-30T00:00:00.000Z,{58CEE3FF-75DC-40E1-82EA-9BC130DB0691},,,,2016-09-13T00:00:00.000Z,,,,28966.2137010551,0
947,park,County,46026040,, , ,1899-12-30T00:00:00.000Z,{74288F76-3A1A-40A5-8F3C-BFFDC18AD4FB},,,,2016-09-13T00:00:00.000Z,,,,1424.37138438885,0
948,Pompaiki Park,County,38069005,, , ,1899-12-30T00:00:00.000Z,{A3C6E6C6-1262-487A-94D1-8EFBA0925169},,,,2016-09-13T00:00:00.000Z,,,,3239.0133260262,0
949,Maluulu O Lele Park,State,46007002,, , ,1899-12-30T00:00:00.000Z,{78D6595D-DDBC-4F5D-9CD2-ADB429B1BADD},,,,2016-09-13T00:00:00.000Z,,,,30604.7495617037,0
950,Makawao Park,County,24006005,, , ,1899-12-30T00:00:00.000Z,{FE6B22E5-5C56-42C8-8266-7A9431AAB962},,,,2016-09-13T00:00:00.000Z,,,,56090.8072619134,0
951,park,State,,, , ,1899-12-30T00:00:00.000Z,{44E3840C-EE6B-4E21-804A-44E5ED06965A},,,,2016-09-13T00:00:00.000Z,,,,4001.17775065474,0
963,Kamaole Beach Park No. 2,State,39005029,beach, , ,1899-12-30T00:00:00.000Z,{9FB132B1-AC94-4287-A8E7-E77104EAAC45},,,,2016-09-13T00:00:00.000Z,,,,10160.7249163692,0
964,Kamaole Beach Park No. 3,State,39004048,beach, , ,1899-12-30T00:00:00.000Z,{B90C17F5-CB4A-4C2E-BE11-B477C7CC71A4},,,,2016-09-13T00:00:00.000Z,,,,30946.7403934168,0
965,park,State,22003031,, , ,1899-12-30T00:00:00.000Z,{9CF2049E-E806-402C-BA9E-656404975CCB},,,,2016-09-13T00:00:00.000Z,,,,27212.5252117567,0
952,Lihau Natural Area Reserve,State,,natural area reserve, , ,1899-12-30T00:00:00.000Z,{0FFEBF48-18DD-4874-84DC-A6888BD8690E},,,,2016-09-13T00:00:00.000Z,,,,3815766.51961234,0
953,Wailua Valley Lookout Park,State,11008024,, , ,1899-12-30T00:00:00.000Z,{4FCFAE2A-A1D4-4F89-967D-CD913151374C},,,,2016-09-13T00:00:00.000Z,,,,5075.55583478488,0
954,park,County,23009026,, , ,1899-12-30T00:00:00.000Z,{B0F77DF9-D71B-49B4-886B-A4CE4B2C9286},,,,2016-09-13T00:00:00.000Z,,,,100114.238388549,0
955,Hanawi Natural Area Reserve,State,,natural area reserve, , ,1899-12-30T00:00:00.000Z,{15004755-76E1-41D4-8F65-C08565FBEA22},,,,2016-09-13T00:00:00.000Z,,,,31259150.380694,0
966,,,,, , ,1899-12-30T00:00:00.000Z,{A7669C00-FAEA-4176-B729-F2E1887DB58A},,,,2016-09-13T00:00:00.000Z,,,,112871.393449282,0
956,Wainapanapa State Park,State,,, , ,1899-12-30T00:00:00.000Z,{227223B2-4F9A-4BA2-AABE-D976A771FE46},,,,2016-09-13T00:00:00.000Z,,,,392031.919370404,0
957,Maipoina Oe Iau Beach Park,State,,beach, , ,1899-12-30T00:00:00.000Z,{D4A44650-F21F-470D-91F2-FCFCA8C6E2A7},,,,2016-09-13T00:00:00.000Z,,,,59074.248948155,0
958,Haleakala National Park,Federal,,national, , ,1899-12-30T00:00:00.000Z,{C3DF01A9-ED44-4EFB-BFFE-98566D020A7E},,,,2016-09-13T00:00:00.000Z,,,,108736050.483445,0
959,Hana Park,State,14004032,, , ,1899-12-30T00:00:00.000Z,{DB6E7796-C5A4-44B1-9144-02E87E91423A},,,,2016-09-13T00:00:00.000Z,,,,2100.77492452499,0
960,Rice Memorial Park,County,22006067,, , ,1899-12-30T00:00:00.000Z,{BBAF153D-062C-4BF2-AAF2-81DBE7E0F728},,,,2016-09-13T00:00:00.000Z,,,,10475.7237762877,0
967,,,,, , ,1899-12-30T00:00:00.000Z,{275EE4F5-7051-41D5-9C12-3C7F78060ED6},,,,2016-09-13T00:00:00.000Z,,,,62834.0289358142,0
968,Ahihi-Kinau Natural Area Reserve,State,,natural area reserve, , ,1899-12-30T00:00:00.000Z,{E1C7E5C4-1BB6-4FF0-8A8A-3529FBA62349},,,,2016-09-13T00:00:00.000Z,,,,5227590.10522474,0
